comparison	gene_name	logFC	CI.L	CI.R	adj.P.Val	AveExpr	P.Value	Chr	gene_id
CH vs Clean	Rassf5	-0.169611448174652	-0.307125887837487	-0.0320970085118167	0.112335530755835	5.13351627103959	0.0179144767352076	chr1	ENSMUSG00000026430
CH vs Bedding	Rassf5	-0.00592435874243069	-0.120905806685021	0.10905708920016	0.948612916202624	5.13351627103959	0.915911445302191	chr1	ENSMUSG00000026430
Bedding vs Clean	Rassf6	-0.00386278509262805	-0.478168675607142	0.470443105421886	0.999210053440283	0.638445179515157	0.986683023939369	chr5	ENSMUSG00000029370
CH vs Clean	Rassf6	-0.104465648012816	-0.64600942190196	0.437078125876328	0.83179477619732	0.638445179515157	0.693103068855587	chr5	ENSMUSG00000029370
CH vs Bedding	Rassf6	-0.100602862920188	-0.552186884746958	0.350981158906581	0.762536404251811	0.638445179515157	0.648753372420789	chr5	ENSMUSG00000029370
Bedding vs Clean	Rassf7	-0.0760173969929667	-0.505813370927287	0.353778576941354	0.968298209458449	0.579636021101707	0.717392662356824	chr7	ENSMUSG00000038618
CH vs Clean	Rassf7	-0.285441012520997	-0.777752847486058	0.206870822444064	0.462624910610581	0.579636021101707	0.242120216749754	chr7	ENSMUSG00000038618
CH vs Bedding	Rassf7	-0.20942361552803	-0.622589002400732	0.203741771344672	0.459072570413864	0.579636021101707	0.304740481214901	chr7	ENSMUSG00000038618
Bedding vs Clean	Rassf8	-0.0729335505196302	-0.324844596472487	0.178977495433226	0.937117153596574	5.23790864020986	0.554418976192798	chr6	ENSMUSG00000030259
CH vs Clean	Rassf8	-0.2287720288268	-0.51568144424096	0.0581373865873605	0.300410103775657	5.23790864020986	0.112422260686926	chr6	ENSMUSG00000030259
CH vs Bedding	Rassf8	-0.15583847830717	-0.395857297185714	0.0841803405713745	0.334579677078164	5.23790864020986	0.191888794368464	chr6	ENSMUSG00000030259
Bedding vs Clean	Rassf9	0.0882530174859555	-0.235999690378518	0.412505725350429	0.942216632983933	2.05797897096387	0.578318841030436	chr10	ENSMUSG00000044921
CH vs Clean	Rassf9	0.0917443623045529	-0.277809506568639	0.461298231177745	0.777039659379177	2.05797897096387	0.61194463664321	chr10	ENSMUSG00000044921
CH vs Bedding	Rassf9	0.00349134481859736	-0.305800270550061	0.312782960187256	0.989577725829021	2.05797897096387	0.981542693012461	chr10	ENSMUSG00000044921
Bedding vs Clean	Raver1	0.08072102688618	0.00758517513122961	0.15385687864113	0.623085117418727	5.608373280863	0.032032490019611	chr9	ENSMUSG00000010205
CH vs Clean	Raver1	0.00335669839558772	-0.079401560191032	0.0861149569822075	0.966879774793993	5.608373280863	0.933755189916792	chr9	ENSMUSG00000010205
CH vs Bedding	Raver1	-0.0773643284905923	-0.146439917056791	-0.00828873992439337	0.092505874975881	5.608373280863	0.0298206260784072	chr9	ENSMUSG00000010205
Bedding vs Clean	Raver2	0.0798282717065346	-0.138769218593222	0.298425762006291	0.915594881951847	4.54884774251359	0.457028135641692	chr4	ENSMUSG00000035275
CH vs Clean	Raver2	-0.0445024191934076	-0.292622422308313	0.203617583921498	0.84524232459349	4.54884774251359	0.713579577877965	chr4	ENSMUSG00000035275
CH vs Bedding	Raver2	-0.124330690899942	-0.33173646461527	0.0830750828153856	0.376043253630112	4.54884774251359	0.226991921261766	chr4	ENSMUSG00000035275
Bedding vs Clean	Rb1	0.23632479331013	0.0863025705423101	0.38634701607795	0.508273048817998	5.0818042020538	0.00351171859529922	chr14	ENSMUSG00000022105
CH vs Clean	Rb1	0.0384268566688255	-0.131059332715511	0.207913046053162	0.799250100774722	5.0818042020538	0.6429864592771	chr14	ENSMUSG00000022105
CH vs Bedding	Rb1	-0.197897936641305	-0.339330235972761	-0.0564656373098484	0.0401954410964262	5.0818042020538	0.00824808160960142	chr14	ENSMUSG00000022105
Bedding vs Clean	Rb1cc1	0.020493579494846	-0.113953904176116	0.154941063165808	0.972648597728273	6.10200532947503	0.755001885449878	chr1	ENSMUSG00000025907
CH vs Clean	Rb1cc1	-0.236792789038002	-0.388907629636605	-0.0846779484393996	0.0571448555848245	6.10200532947503	0.00384778145098626	chr1	ENSMUSG00000025907
CH vs Bedding	Rb1cc1	-0.257286368532848	-0.384200016213427	-0.130372720852269	0.0067098665099873	6.10200532947503	0.000361931853984446	chr1	ENSMUSG00000025907
Bedding vs Clean	Rbak	-0.0889449415582302	-0.210852676858436	0.0329627937419756	0.779810772783762	4.25273960994673	0.144565602011143	chr5	ENSMUSG00000061898
CH vs Clean	Rbak	-0.0907143455347734	-0.228543630402188	0.0471149393326408	0.399070665785096	4.25273960994673	0.18617612969319	chr5	ENSMUSG00000061898
CH vs Bedding	Rbak	-0.00176940397654324	-0.116975297939035	0.113436489985949	0.984729557718095	4.25273960994673	0.974889185509572	chr5	ENSMUSG00000061898
Bedding vs Clean	Rbbp4	0.0463251543369996	-0.0651227516441443	0.157773060318143	0.900444010784656	7.03089654703371	0.398143195199375	chr4	ENSMUSG00000057236
CH vs Clean	Rbbp4	0.196471485601909	0.0704415266449818	0.322501444558836	0.057139234412834	7.03089654703371	0.00380540835814185	chr4	ENSMUSG00000057236
CH vs Bedding	Rbbp4	0.150146331264909	0.0449987836729382	0.25529387885688	0.037004338902299	7.03089654703371	0.0071890973206395	chr4	ENSMUSG00000057236
Bedding vs Clean	Rbbp5	-0.0871128909280445	-0.174711321235219	0.000485539379130401	0.680453803798986	5.89244245892485	0.0511765763807538	chr1	ENSMUSG00000026439
CH vs Clean	Rbbp5	-0.093013655915863	-0.192243577437261	0.00621626560553473	0.221825480209634	5.89244245892485	0.0648132541023504	chr1	ENSMUSG00000026439
CH vs Bedding	Rbbp5	-0.00590076498781844	-0.0887409523764511	0.0769394224008143	0.927108994472483	5.89244245892485	0.883960278968718	chr1	ENSMUSG00000026439
Bedding vs Clean	Rbbp6	-0.105097674855401	-0.248014938492598	0.0378195887817969	0.778260108087863	6.51583709913844	0.141567982100531	chr7	ENSMUSG00000030779
CH vs Clean	Rbbp6	-0.293668968573307	-0.455408829168617	-0.131929107977997	0.0366670947304462	6.51583709913844	0.00105792372209279	chr7	ENSMUSG00000030779
CH vs Bedding	Rbbp6	-0.188571293717906	-0.323457910180225	-0.0536846772555877	0.0402806648341303	6.51583709913844	0.0082971283974576	chr7	ENSMUSG00000030779
Bedding vs Clean	Rbbp7	0.00709952817506565	-0.0860155281941271	0.100214584544258	0.993710407008599	6.56477929270265	0.87586059350271	chrX	ENSMUSG00000031353
CH vs Clean	Rbbp7	0.151888078004995	0.0465363644344839	0.257239791575506	0.0714087001063343	6.56477929270265	0.00672889674078919	chrX	ENSMUSG00000031353
CH vs Bedding	Rbbp7	0.144788549829929	0.0568936732884048	0.232683426371454	0.0194733083136334	6.56477929270265	0.00245934874448232	chrX	ENSMUSG00000031353
Bedding vs Clean	Rbbp8	-0.105968907760212	-0.325938855881618	0.114001040361194	0.880549313031517	1.93864614454182	0.328789937274216	chr18	ENSMUSG00000041238
CH vs Clean	Rbbp8	-0.121900635845933	-0.370192135229085	0.126390863537219	0.543490929847946	1.93864614454182	0.319823508718214	chr18	ENSMUSG00000041238
CH vs Bedding	Rbbp8	-0.0159317280857211	-0.223603893959107	0.191740437787665	0.921296365781598	1.93864614454182	0.875100308693974	chr18	ENSMUSG00000041238
Bedding vs Clean	Rbbp9	-0.0534818901604899	-0.15441795744054	0.0474541771195599	0.870390578263614	5.05436282566568	0.283864896602077	chr2	ENSMUSG00000027428
CH vs Clean	Rbbp9	0.0236827660051144	-0.0906786170034973	0.138044149013726	0.818160739636085	5.05436282566568	0.671894111681201	chr2	ENSMUSG00000027428
CH vs Bedding	Rbbp9	0.0771646561656043	-0.0183948526086189	0.172724164939828	0.221826574918766	5.05436282566568	0.10821155353409	chr2	ENSMUSG00000027428
Bedding vs Clean	Rbck1	0.0251644227994161	-0.0923612685025142	0.142690114101346	0.958173760479269	6.49158609132615	0.661481235206076	chr2	ENSMUSG00000027466
CH vs Clean	Rbck1	0.141419185371507	0.00845324557024718	0.274385125172766	0.165634389754883	6.49158609132615	0.0381407394642121	chr2	ENSMUSG00000027466
CH vs Bedding	Rbck1	0.11625476257209	0.00531168095988961	0.227197844184291	0.113332625019828	6.49158609132615	0.0408045882817115	chr2	ENSMUSG00000027466
Bedding vs Clean	Rbfa	-0.0581621361871338	-0.187831550494708	0.07150727812044	0.893094184998654	4.68620816882771	0.362527802567075	chr18	ENSMUSG00000024570
CH vs Clean	Rbfa	0.125002927421638	-0.0215823824587708	0.271588237302046	0.267593550115576	4.68620816882771	0.0908750745691643	chr18	ENSMUSG00000024570
CH vs Bedding	Rbfa	0.183165063608771	0.0607058915826386	0.305624235634904	0.0302904912369402	4.68620816882771	0.00518216345092576	chr18	ENSMUSG00000024570
Bedding vs Clean	Rbfox1	0.0956196205302717	-0.164012589538213	0.355251830598757	0.913664646024153	7.63093432794637	0.453177843873379	chr16	ENSMUSG00000008658
CH vs Clean	Rbfox1	-0.140017090518894	-0.433888124492315	0.153853943454527	0.557196867485276	7.63093432794637	0.333905277824314	chr16	ENSMUSG00000008658
CH vs Bedding	Rbfox1	-0.235636711049166	-0.480870944782757	0.00959752268442562	0.143962898118931	7.63093432794637	0.058846372671264	chr16	ENSMUSG00000008658
Bedding vs Clean	Rbfox2	0.103302361352188	-0.0106622278394017	0.217266950543778	0.721909592264377	8.38198229253649	0.0734589501302045	chr15	ENSMUSG00000033565
CH vs Clean	Rbfox2	0.0377784438364017	-0.0911306351510682	0.166687522823872	0.734727329629833	8.38198229253649	0.549728669774737	chr15	ENSMUSG00000033565
CH vs Bedding	Rbfox2	-0.0655239175157867	-0.173079496180889	0.0420316611493155	0.366918220511569	8.38198229253649	0.219790557722499	chr15	ENSMUSG00000033565
Bedding vs Clean	Rbfox3	-0.0663679081778472	-0.3138089809659	0.181073164610206	0.943688809738881	7.74218135900424	0.583716667085131	chr11	ENSMUSG00000025576
CH vs Clean	Rbfox3	-0.0808950322916022	-0.36117525796625	0.199385193383046	0.739308342589653	7.74218135900424	0.555639717308121	chr11	ENSMUSG00000025576
CH vs Bedding	Rbfox3	-0.014527124113755	-0.248418850400019	0.219364602172509	0.93658718567156	7.74218135900424	0.898696763915047	chr11	ENSMUSG00000025576
Bedding vs Clean	Rbis	-0.122599817514636	-0.268305638452305	0.0231060034230332	0.737234610732152	3.96524151925647	0.0949806547003084	chr3	ENSMUSG00000078784
CH vs Clean	Rbis	0.0616481307457084	-0.103425429613878	0.226721691105295	0.656211421323632	3.96524151925647	0.44705571545303	chr3	ENSMUSG00000078784
CH vs Bedding	Rbis	0.184247948260345	0.0461284662678245	0.322367430252865	0.0484033729585855	3.96524151925647	0.0112356048994526	chr3	ENSMUSG00000078784
Bedding vs Clean	Rbks	-0.0913983286841765	-0.346407008163892	0.163610350795539	0.918127974180978	0.684844676821969	0.465341785204547	chr5	ENSMUSG00000029136
CH vs Clean	Rbks	0.0805678768487303	-0.207712497630135	0.368848251327596	0.748525078430768	0.684844676821969	0.568237596023408	chr5	ENSMUSG00000029136
CH vs Bedding	Rbks	0.171966205532907	-0.0693728826483651	0.413305293714179	0.285177461913522	0.684844676821969	0.153739900941841	chr5	ENSMUSG00000029136
Bedding vs Clean	Rbl1	-0.0250116191271084	-0.284883288892945	0.234860050638728	0.987499002998656	1.60112039900206	0.843696784961771	chr2	ENSMUSG00000027641
CH vs Clean	Rbl1	-0.118896491324295	-0.411240266677747	0.173447284029158	0.623544645139171	1.60112039900206	0.408235212116756	chr2	ENSMUSG00000027641
CH vs Bedding	Rbl1	-0.0938848721971866	-0.337705260057506	0.149935515663133	0.582717729243235	1.60112039900206	0.433261422761405	chr2	ENSMUSG00000027641
Bedding vs Clean	Rbl2	0.0530159522720783	-0.0589407324052281	0.164972636949385	0.883956173569434	5.69993806985532	0.336916635264841	chr8	ENSMUSG00000031666
CH vs Clean	Rbl2	-0.169032838555903	-0.295907460334596	-0.0421582167772089	0.0909134091081352	5.69993806985532	0.0113253242542827	chr8	ENSMUSG00000031666
CH vs Bedding	Rbl2	-0.222048790827981	-0.328015328441985	-0.116082253213977	0.00569185902884721	5.69993806985532	0.000255809333846338	chr8	ENSMUSG00000031666
Bedding vs Clean	Rbm10	-0.121996724653237	-0.327228792310029	0.0832353430035548	0.838035210560337	5.49900832471958	0.230771881770746	chrX	ENSMUSG00000031060
CH vs Clean	Rbm10	-0.441718012136861	-0.673931052744635	-0.209504971529087	0.0328973526969879	5.49900832471958	0.000684612428272382	chrX	ENSMUSG00000031060
CH vs Bedding	Rbm10	-0.319721287483624	-0.513556437310955	-0.125886137656293	0.0193811039657174	5.49900832471958	0.00243644220081847	chrX	ENSMUSG00000031060
Bedding vs Clean	Rbm11	-0.143349032822551	-0.368005172837249	0.0813071071921482	0.82144912570663	3.20958172309286	0.199441478059112	chr16	ENSMUSG00000032940
CH vs Clean	Rbm11	0.271299979267448	0.0159659942006097	0.526633964334285	0.165873749298942	3.20958172309286	0.0383129989830957	chr16	ENSMUSG00000032940
CH vs Bedding	Rbm11	0.414649012089998	0.200173882512695	0.629124141667301	0.00854007013594674	3.20958172309286	0.000583328152448214	chr16	ENSMUSG00000032940
Bedding vs Clean	Rbm12b1	-0.169200522368828	-0.517198625781826	0.17879758104417	0.878386028653601	2.74583140570517	0.324390769629819	chr4	ENSMUSG00000046667
CH vs Clean	Rbm12b1	-0.370952038422546	-0.764962999155574	0.0230589223104811	0.219840792775212	2.74583140570517	0.0637287768230138	chr4	ENSMUSG00000046667
CH vs Bedding	Rbm12b1	-0.201751516053719	-0.531496545697716	0.127993513590278	0.364728176925694	2.74583140570517	0.217849750121002	chr4	ENSMUSG00000046667
Bedding vs Clean	Rbm12b2	-0.0945902040851696	-0.284298540699337	0.0951181325289979	0.875636806723979	3.85390910548541	0.312510075463456	chr4	ENSMUSG00000052137
CH vs Clean	Rbm12b2	-0.159485971429458	-0.37469353421945	0.0557215913605343	0.336283853505691	3.85390910548541	0.13865199615662	chr4	ENSMUSG00000052137
CH vs Bedding	Rbm12b2	-0.064895767344288	-0.244931202298051	0.115139667609475	0.610033949657415	3.85390910548541	0.462826327047777	chr4	ENSMUSG00000052137
Bedding vs Clean	Rbm14	0.0875937930601105	-0.0318264404484782	0.207014026568699	0.778807584000935	5.08212670277807	0.142540905895819	chr19	ENSMUSG00000006456
CH vs Clean	Rbm14	0.0319436948159546	-0.103295697116121	0.167183086748031	0.789289243578531	5.08212670277807	0.629238924741773	chr19	ENSMUSG00000006456
CH vs Bedding	Rbm14	-0.0556500982441559	-0.168599316752157	0.0572991202638456	0.472876442575047	5.08212670277807	0.318147498330761	chr19	ENSMUSG00000006456
Bedding vs Clean	Rbm15	0.110716832487242	-0.0832851510534916	0.304718816027976	0.847298934667745	4.04390954809353	0.249361847821786	chr3	ENSMUSG00000048109
CH vs Clean	Rbm15	0.0350263779604543	-0.184300072463254	0.254352828384162	0.864845211166168	4.04390954809353	0.743742242138199	chr3	ENSMUSG00000048109
CH vs Bedding	Rbm15	-0.075690454526788	-0.258881756732654	0.107500847679078	0.553397231033942	4.04390954809353	0.400929079269668	chr3	ENSMUSG00000048109
Bedding vs Clean	Rbm15b	0.0398907767047261	-0.0774507326497166	0.157232286059169	0.921056847465854	6.13255164111465	0.488371048230315	chr9	ENSMUSG00000074102
CH vs Clean	Rbm15b	0.0914998819349719	-0.0412559602508967	0.224255724120841	0.374658671263566	6.13255164111465	0.167038141263215	chr9	ENSMUSG00000074102
CH vs Bedding	Rbm15b	0.0516091052302459	-0.0591517633757031	0.162369973836195	0.49959569333361	6.13255164111465	0.34455734320152	chr9	ENSMUSG00000074102
Bedding vs Clean	Rbm17	-0.0877268571405629	-0.165211344879652	-0.0102423694014742	0.622813283711317	5.52081811783744	0.028257269353569	chr2	ENSMUSG00000037197
CH vs Clean	Rbm17	-0.0949839831352701	-0.182708084840147	-0.00725988143039369	0.159072158113121	5.52081811783744	0.0351001101021687	chr2	ENSMUSG00000037197
CH vs Bedding	Rbm17	-0.00725712599470718	-0.0805113873600354	0.0659971353706211	0.898230765044592	5.52081811783744	0.839180409194439	chr2	ENSMUSG00000037197
Bedding vs Clean	Rbm18	-0.0491935797732861	-0.147123460443736	0.0487363008971641	0.875182956648522	5.86298231708333	0.308991186783527	chr2	ENSMUSG00000026889
CH vs Clean	Rbm18	0.00221968915307613	-0.10855252682144	0.112991905127592	0.983612672976621	5.86298231708333	0.967242103867309	chr2	ENSMUSG00000026889
CH vs Bedding	Rbm18	0.0514132689263622	-0.0410266105775539	0.143853148430278	0.414245640136885	5.86298231708333	0.261251708793388	chr2	ENSMUSG00000026889
Bedding vs Clean	Rbm19	-0.0877784186128459	-0.201746858079348	0.0261900208536564	0.763728762017867	3.62147504037039	0.124530636060137	chr5	ENSMUSG00000029594
CH vs Clean	Rbm19	-0.193322486778281	-0.322446554456632	-0.0641984190999304	0.0639664455918246	3.62147504037039	0.00514550338143194	chr5	ENSMUSG00000029594
CH vs Bedding	Rbm19	-0.105544068165435	-0.213620289903766	0.00253215357289566	0.138056576204547	3.62147504037039	0.0551439657660327	chr5	ENSMUSG00000029594
Bedding vs Clean	Rbm20	-0.0197936692277847	-0.26392225531592	0.22433491686035	0.991507738195988	2.23384356996062	0.868064483009509	chr19	ENSMUSG00000043639
CH vs Clean	Rbm20	-0.208559882220252	-0.481969192145241	0.0648494277047376	0.321475296964199	2.23384356996062	0.127994794161672	chr19	ENSMUSG00000043639
CH vs Bedding	Rbm20	-0.188766212992467	-0.41696797810242	0.0394355521174856	0.210261787715101	2.23384356996062	0.100353578310462	chr19	ENSMUSG00000043639
Bedding vs Clean	Rbm22	-0.0124955728674765	-0.135567306054268	0.110576160319315	0.987499002998656	5.00775438322578	0.835242334308427	chr18	ENSMUSG00000024604
CH vs Clean	Rbm22	-0.0819686550207335	-0.221115049641134	0.0571777395996666	0.454672034795949	5.00775438322578	0.234893701965235	chr18	ENSMUSG00000024604
CH vs Bedding	Rbm22	-0.069473082153257	-0.185666105434052	0.0467199411275378	0.377201529966056	5.00775438322578	0.228174686182459	chr18	ENSMUSG00000024604
Bedding vs Clean	Rbm24	0.164998768154338	-0.118166354201984	0.44816389051066	0.842759063691278	4.40018798801638	0.239761715206397	chr13	ENSMUSG00000038132
CH vs Clean	Rbm24	0.362044582754392	0.0432153864626049	0.68087377904618	0.140304458525578	4.40018798801638	0.0278510346090304	chr13	ENSMUSG00000038132
CH vs Bedding	Rbm24	0.197045814600054	-0.0690703146837549	0.463161943883863	0.264926365845305	4.40018798801638	0.138923374775192	chr13	ENSMUSG00000038132
Bedding vs Clean	Rbm25	-0.128650128721279	-0.424799985764839	0.16749972832228	0.896633397407421	6.60923997508881	0.377460548902628	chr12	ENSMUSG00000010608
CH vs Clean	Rbm25	-0.517262985580041	-0.852392213339169	-0.182133757820914	0.0582430845155776	6.60923997508881	0.00411598215662912	chr12	ENSMUSG00000010608
CH vs Bedding	Rbm25	-0.388612856858762	-0.66818467058605	-0.109041043131474	0.0412371178664326	6.60923997508881	0.0086321858553736	chr12	ENSMUSG00000010608
Bedding vs Clean	Rbm26	0.0329031569013027	-0.235880159921276	0.301686473723881	0.984229933860845	5.49850430841326	0.801984759614289	chr14	ENSMUSG00000022119
CH vs Clean	Rbm26	-0.315058888384949	-0.618892872219481	-0.0112249045504171	0.177339338149347	5.49850430841326	0.0427622404029938	chr14	ENSMUSG00000022119
CH vs Bedding	Rbm26	-0.347962045286252	-0.601485094578251	-0.094438995994253	0.0435181089808709	5.49850430841326	0.00938075051366165	chr14	ENSMUSG00000022119
Bedding vs Clean	Rbm27	0.0143872821769824	-0.10602524810594	0.134799812459905	0.985035585278486	5.55028235570635	0.806679979012863	chr18	ENSMUSG00000024491
CH vs Clean	Rbm27	0.0688773034071755	-0.0675983066145972	0.205352913428948	0.530475118335769	5.55028235570635	0.306785330274167	chr18	ENSMUSG00000024491
CH vs Bedding	Rbm27	0.0544900212301931	-0.0595297694790985	0.168509811939485	0.487612529095337	5.55028235570635	0.332580219170722	chr18	ENSMUSG00000024491
Bedding vs Clean	Rbm28	-0.153387154091978	-0.444165361712859	0.137391053528902	0.870807952775763	5.12674328269203	0.285856845099848	chr6	ENSMUSG00000029701
CH vs Clean	Rbm28	-0.594707263637304	-0.92221244539674	-0.267202081877867	0.0366670947304462	5.12674328269203	0.00106238629105432	chr6	ENSMUSG00000029701
CH vs Bedding	Rbm28	-0.441320109545325	-0.714901201327865	-0.167739017762786	0.0214600608396858	5.12674328269203	0.00292272584701742	chr6	ENSMUSG00000029701
Bedding vs Clean	Rbm3	-0.0246842365324351	-0.363355876124624	0.313987403059754	0.99395534975429	6.22441596437765	0.881251584006416	chrX	ENSMUSG00000031167
CH vs Clean	Rbm3	0.74188226555861	0.359566711211198	1.12419781990602	0.0316138340056352	6.22441596437765	0.000566138836090609	chrX	ENSMUSG00000031167
CH vs Bedding	Rbm3	0.766566502091045	0.447251450780351	1.08588155340174	0.00287704289468903	6.22441596437765	5.50505010834931e-05	chrX	ENSMUSG00000031167
Bedding vs Clean	Rbm33	0.107816092918078	-0.15973916611084	0.375371351946997	0.900444010784656	6.234054396935	0.412374223260475	chr5	ENSMUSG00000048271
CH vs Clean	Rbm33	-0.421677895381103	-0.724425612323967	-0.11893017843824	0.0795657973248046	6.234054396935	0.00851768873124102	chr5	ENSMUSG00000048271
CH vs Bedding	Rbm33	-0.529493988299182	-0.782051094129585	-0.276936882468778	0.00569459789812529	6.234054396935	0.000256574817294788	chr5	ENSMUSG00000048271
Bedding vs Clean	Rbm34	0.0360089096625229	-0.0743140906288671	0.146331909953913	0.924492062712459	4.54175339293108	0.505698962093391	chr8	ENSMUSG00000033931
CH vs Clean	Rbm34	0.00526015549970982	-0.119604851811157	0.130125162810577	0.965691178405859	4.54175339293108	0.931203446652097	chr8	ENSMUSG00000033931
CH vs Bedding	Rbm34	-0.0307487541628131	-0.135049862188139	0.0735523538625126	0.682335062641936	4.54175339293108	0.547374630380066	chr8	ENSMUSG00000033931
Bedding vs Clean	Rbm38	-0.271225651581957	-0.566453271088424	0.0240019679245093	0.715259993921315	2.00857364371537	0.0699167502533567	chr2	ENSMUSG00000027510
CH vs Clean	Rbm38	0.0626629546367814	-0.275437644544382	0.400763553817945	0.838475930392755	2.00857364371537	0.704522831256648	chr2	ENSMUSG00000027510
CH vs Bedding	Rbm38	0.333888606218739	0.0501213029866485	0.617655909450829	0.0783872427620978	2.00857364371537	0.0231756014747484	chr2	ENSMUSG00000027510
Bedding vs Clean	Rbm39	-0.068237727483349	-0.320081492335347	0.183606037368649	0.942677227215278	7.29508508610945	0.579911771251045	chr2	ENSMUSG00000027620
CH vs Clean	Rbm39	-0.414377998250478	-0.699356872776073	-0.129399123724882	0.0696327977502346	7.29508508610945	0.006353248854562	chr2	ENSMUSG00000027620
CH vs Bedding	Rbm39	-0.346140270767129	-0.583947277704284	-0.108333263829974	0.0340927793129585	7.29508508610945	0.00630794186975886	chr2	ENSMUSG00000027620
Bedding vs Clean	Rbm4	0.0740202432189676	-0.0747196873044952	0.22276017374243	0.875636806723979	4.26283991283847	0.313421051051332	chr19	ENSMUSG00000094936
CH vs Clean	Rbm4	-0.0556252211719954	-0.223703966346709	0.112453524002718	0.698775319397468	4.26283991283847	0.499843342785525	chr19	ENSMUSG00000094936
CH vs Bedding	Rbm4	-0.129645464390963	-0.27001778595953	0.0107268571776041	0.160242033178767	4.26283991283847	0.0685479808598058	chr19	ENSMUSG00000094936
Bedding vs Clean	Rbm41	0.223991074477166	-0.217346498082214	0.665328647036546	0.873212072895257	2.05592423950378	0.30409058363801	chrX	ENSMUSG00000031433
CH vs Clean	Rbm41	-0.673420299191497	-1.17221198504831	-0.174628613334681	0.0875506323662539	2.05592423950378	0.0104200218435905	chrX	ENSMUSG00000031433
CH vs Bedding	Rbm41	-0.897411373668662	-1.31402616759595	-0.480796579741376	0.00484823945477116	2.05592423950378	0.000190614542666216	chrX	ENSMUSG00000031433
Bedding vs Clean	Rbm42	0.0323680598056093	-0.0605701614525896	0.125306281063808	0.921056847465854	5.574080556808	0.477909433017612	chr7	ENSMUSG00000036733
CH vs Clean	Rbm42	0.0491975579005759	-0.055998453155427	0.154393568956579	0.56624296433547	5.574080556808	0.342810911456659	chr7	ENSMUSG00000036733
CH vs Bedding	Rbm42	0.0168294980949666	-0.0710002955487728	0.104659291738706	0.797907000548198	5.574080556808	0.695042921417697	chr7	ENSMUSG00000036733
Bedding vs Clean	Rbm43	-0.101311726963558	-0.254067845046076	0.0514443911189608	0.815469648809676	4.14218448763364	0.182945546366473	chr2	ENSMUSG00000036249
CH vs Clean	Rbm43	-0.00176159193340197	-0.1758439774761	0.172320793609296	0.991575523718866	4.14218448763364	0.983453644429146	chr2	ENSMUSG00000036249
CH vs Bedding	Rbm43	0.0995501350301558	-0.0464024892592408	0.245502759319552	0.307795091411955	4.14218448763364	0.171304191188961	chr2	ENSMUSG00000036249
Bedding vs Clean	Rbm45	0.0194820311837729	-0.134776453284855	0.173740515652401	0.98310507282997	3.88140324728886	0.79591232429823	chr2	ENSMUSG00000042369
CH vs Clean	Rbm45	-0.0376454323879738	-0.211301402675249	0.136010537899302	0.808483837871729	3.88140324728886	0.657555337938552	chr2	ENSMUSG00000042369
CH vs Bedding	Rbm45	-0.0571274635717467	-0.202183024613261	0.0879280974697675	0.57320415543072	3.88140324728886	0.423003436924337	chr2	ENSMUSG00000042369
Bedding vs Clean	Rbm47	0.276326829641463	-0.60017557994328	1.15282923922621	0.92755977490671	1.34517997011232	0.52007556674953	chr5	ENSMUSG00000070780
CH vs Clean	Rbm47	-0.438350222779655	-1.42575476918341	0.549054323624096	0.587766616955003	1.34517997011232	0.367270408158564	chr5	ENSMUSG00000070780
CH vs Bedding	Rbm47	-0.714677052421118	-1.53975037646909	0.11039627162685	0.187870373699882	1.34517997011232	0.0861918546025574	chr5	ENSMUSG00000070780
Bedding vs Clean	Rbm48	-0.114874369147023	-0.266633570187474	0.036884831893429	0.76724944028146	3.28053137292778	0.13079947064297	chr5	ENSMUSG00000040302
CH vs Clean	Rbm48	0.025124127770181	-0.147170938599846	0.197419194140208	0.877303322961425	3.28053137292778	0.765282188807039	chr5	ENSMUSG00000040302
CH vs Bedding	Rbm48	0.139998496917204	-0.00439366559159496	0.284390659426002	0.140621948275695	3.28053137292778	0.0567696013409287	chr5	ENSMUSG00000040302
Bedding vs Clean	Rbm4b	-0.0589078103537224	-0.199670340190423	0.0818547194829778	0.900444010784656	4.59506239004325	0.394997593736899	chr19	ENSMUSG00000033760
CH vs Clean	Rbm4b	-0.189974901484667	-0.350500312650133	-0.0294494903192007	0.125264114900356	4.59506239004325	0.0224743807289171	chr19	ENSMUSG00000033760
CH vs Bedding	Rbm4b	-0.131067091130944	-0.265423109022212	0.003288926760323	0.138331550960901	4.59506239004325	0.0553851290674913	chr19	ENSMUSG00000033760
Bedding vs Clean	Rbm5	-0.125502976907251	-0.438744522657317	0.187738568842815	0.900444010784656	6.71502605204284	0.415016474887049	chr9	ENSMUSG00000032580
CH vs Clean	Rbm5	-0.553987202348754	-0.908517511807699	-0.199456892889809	0.0568222121306239	6.71502605204284	0.00374800094046749	chr9	ENSMUSG00000032580
CH vs Bedding	Rbm5	-0.428484225441503	-0.724225950981955	-0.132742499901051	0.0348190722200737	6.71502605204284	0.00651493609132006	chr9	ENSMUSG00000032580
Bedding vs Clean	Rbm6	0.0157240829124081	-0.259022997388493	0.29047116321331	0.996395603731874	5.18903503470835	0.906614447442601	chr9	ENSMUSG00000032582
CH vs Clean	Rbm6	-0.48261828268077	-0.79366860284194	-0.171567962519599	0.0575264348002829	5.18903503470835	0.00395595690268318	chr9	ENSMUSG00000032582
